ubigeo,distrito,provincia,departamento,area_km2,centroid_lon,centroid_lat,n_facilities,n_active,n_emergency,n_primary,n_uncategorised,n_ccpp,dist_km_nearest_any,dist_km_nearest_emergency,facility_density_per100km2
010101,CHACHAPOYAS,CHACHAPOYAS,AMAZONAS,153.4,-77.856496,-6.247736,36,36,3,16,17,48,1.651,2.159,23.4681
010102,ASUNCION,CHACHAPOYAS,AMAZONAS,34.91,-77.743202,-5.996134,1,1,0,1,0,10,2.758,29.322,2.8645
010103,BALSAS,CHACHAPOYAS,AMAZONAS,318.74,-77.949424,-6.807834,3,3,0,3,0,27,1.279,23.058,0.9412
010104,CHETO,CHACHAPOYAS,AMAZONAS,70.39,-77.677168,-6.29797,1,1,0,1,0,21,5.355,22.211,1.4207
010105,CHILIQUIN,CHACHAPOYAS,AMAZONAS,141.8,-77.75587,-6.078204,4,4,0,4,0,48,2.06,20.844,2.8209
010106,CHUQUIBAMBA,CHACHAPOYAS,AMAZONAS,184.24,-77.895197,-6.934905,6,6,0,6,0,40,0.887,29.022,3.2566
010107,GRANADA,CHACHAPOYAS,AMAZONAS,171.34,-77.576602,-6.099984,1,1,0,1,0,13,5.691,34.47,0.5836
010108,HUANCAS,CHACHAPOYAS,AMAZONAS,46.27,-77.874975,-6.156137,2,2,0,2,0,8,0.953,8.186,4.3225
010109,LA JALCA,CHACHAPOYAS,AMAZONAS,124.21,-77.784402,-6.503596,9,9,0,9,0,172,4.016,31.521,7.2458
010110,LEIMEBAMBA,CHACHAPOYAS,AMAZONAS,563.13,-77.818373,-6.760439,3,3,0,3,0,105,6.204,38.464,0.5327
010111,LEVANTO,CHACHAPOYAS,AMAZONAS,74.93,-77.864554,-6.314299,1,1,0,1,0,33,3.217,9.244,1.3346
010112,MAGDALENA,CHACHAPOYAS,AMAZONAS,135.55,-77.823822,-6.420563,1,1,0,1,0,46,4.464,21.521,0.7377
010113,MARISCAL CASTILLA,CHACHAPOYAS,AMAZONAS,78.93,-77.769997,-6.578907,2,2,0,2,0,79,3.814,38.103,2.5339
010114,MOLINOPAMPA,CHACHAPOYAS,AMAZONAS,340.65,-77.607267,-6.212436,4,4,0,4,0,34,6.844,24.78,1.1742
010115,MARISCAL CASTILLA,CHACHAPOYAS,AMAZONAS,122.97,-77.718447,-6.628094,1,1,0,1,0,13,9.227,36.967,0.8132
010116,OLLEROS,CHACHAPOYAS,AMAZONAS,106.88,-77.670989,-6.008407,2,2,0,2,0,15,5.114,32.759,1.8713
010117,QUINJALCA,CHACHAPOYAS,AMAZONAS,82.5,-77.685504,-6.108137,2,2,0,2,0,36,1.946,24.181,2.4242
010118,SAN FRANCISCO DE DAGUAS,CHACHAPOYAS,AMAZONAS,40.44,-77.733576,-6.232237,1,1,0,1,0,17,0.474,14.686,2.4728
010119,SAN ISIDRO DE MAINO,CHACHAPOYAS,AMAZONAS,108.08,-77.822572,-6.35442,1,1,0,1,0,91,6.687,14.51,0.9252
010120,SOLOCO,CHACHAPOYAS,AMAZONAS,74.84,-77.746356,-6.309109,4,4,0,4,0,15,5.507,15.849,5.3447
010121,SONCHE,CHACHAPOYAS,AMAZONAS,120.3,-77.796409,-6.175973,2,2,0,2,0,20,2.094,9.824,1.6625
010201,LA PECA,BAGUA,AMAZONAS,271.81,-78.482495,-5.586545,18,18,2,13,3,59,1.358,7.651,6.6223
010202,ARAMANGO,BAGUA,AMAZONAS,821.25,-78.448356,-5.380409,19,19,0,19,0,98,1.949,29.537,2.3135
010203,COPALLÍN,BAGUA,AMAZONAS,99.22,-78.399754,-5.647705,6,6,0,6,0,38,0.947,12.643,6.0472
010204,EL PARCO,BAGUA,AMAZONAS,18.22,-78.47397,-5.622638,3,3,0,3,0,10,0.407,6.571,16.4654
010205,IMAZA,BAGUA,AMAZONAS,4597.31,-78.389666,-4.991249,41,41,0,40,1,149,0.676,72.547,0.8918
010301,JUMBILLA,BONGARA,AMAZONAS,158.86,-77.825661,-5.95173,2,2,0,2,0,43,5.493,31.151,1.259
010302,CHISQUILLA,BONGARA,AMAZONAS,162.01,-77.7258,-5.894845,1,1,0,1,0,50,7.51,40.282,0.6172
010303,CHURUJA,BONGARA,AMAZONAS,31.86,-77.930365,-6.007796,1,1,0,1,0,18,2.809,25.416,3.1387
010304,COROSHA,BONGARA,AMAZONAS,64.27,-77.810725,-5.817518,1,1,0,1,0,33,1.895,46.089,1.5559
010305,CUISPES,BONGARA,AMAZONAS,96.6,-77.914794,-5.911145,2,2,0,2,0,44,6.47,35.605,2.0704
010306,FLORIDA,BONGARA,AMAZONAS,222.4,-77.95921,-5.823607,5,5,0,5,0,35,0.912,45.997,2.2482
010307,JAZAN,BONGARA,AMAZONAS,75.89,-78.023435,-5.945374,8,8,0,7,1,66,5.126,35.66,10.5416
010308,RECTA,BONGARA,AMAZONAS,28.09,-77.775359,-5.939221,1,1,0,1,0,28,2.865,33.767,3.56
010309,SAN CARLOS,BONGARA,AMAZONAS,112.61,-77.879064,-5.996387,1,1,0,1,0,31,7.001,25.873,0.888
010310,SHIPASBAMBA,BONGARA,AMAZONAS,125.58,-78.052094,-5.883747,3,3,0,3,0,20,2.777,43.177,2.3889
010311,VALERA,BONGARA,AMAZONAS,78.14,-77.869176,-6.080632,4,4,0,4,0,29,3.287,16.539,5.119
010312,YAMBRASBAMBA,BONGARA,AMAZONAS,1682.12,-77.860524,-5.524326,8,8,0,8,0,59,14.07,69.2,0.4756
010401,NIEVA,CONDORCANQUI,AMAZONAS,4190.09,-77.930338,-4.845372,30,30,1,29,0,184,2.482,28.086,0.716
010402,EL CENEPA,CONDORCANQUI,AMAZONAS,5623.54,-78.335881,-4.16844,21,21,0,21,0,86,11.754,70.811,0.3734
010403,RÍO SANTIAGO,CONDORCANQUI,AMAZONAS,8088.75,-77.888149,-3.813284,26,26,0,26,0,89,13.417,87.115,0.3214
010501,LAMUD,LUYA,AMAZONAS,73.22,-77.943563,-6.11989,3,3,0,3,0,27,2.728,14.498,4.0972
010502,CAMPORREDONDO,LUYA,AMAZONAS,219.25,-78.334476,-6.177797,5,5,0,5,0,47,1.654,48.358,2.2805
010503,COCABAMBA,LUYA,AMAZONAS,343.05,-78.015568,-6.627203,7,7,0,7,0,120,9.588,30.483,2.0405
010504,COLCAMAR,LUYA,AMAZONAS,107.81,-78.010638,-6.310027,4,4,0,4,0,22,4.195,17.649,3.7102
010505,CONILA,LUYA,AMAZONAS,249.13,-78.191201,-6.126535,3,3,0,3,0,22,4.539,37.092,1.2042
010506,INGUILPATA,LUYA,AMAZONAS,118.7,-78.02858,-6.248099,1,1,0,1,0,28,3.433,17.373,0.8425
010507,LONGUITA,LUYA,AMAZONAS,58.76,-78.00481,-6.407305,2,2,0,2,0,18,2.747,24.468,3.4037
010508,LONYA CHICO,LUYA,AMAZONAS,69.6,-78.012383,-6.207442,3,3,0,3,0,13,2.111,15.665,4.3103
010509,LUYA,LUYA,AMAZONAS,96.24,-77.981194,-6.171853,5,5,0,5,0,20,1.134,13.629,5.1953
010510,LUYA VIEJO,LUYA,AMAZONAS,55.83,-78.116817,-6.112492,1,1,0,1,0,5,6.09,30.005,1.7912
010511,MARIA,LUYA,AMAZONAS,87.84,-77.960798,-6.496563,1,1,0,1,0,23,4.807,31.066,1.1384
010512,OCALLI,LUYA,AMAZONAS,172.28,-78.216864,-6.221807,5,5,0,5,0,48,3.384,38.128,2.9023
010513,OCUMAL,LUYA,AMAZONAS,364.58,-78.163997,-6.345792,5,5,0,5,0,53,4.217,34.707,1.3714
010514,PISUQUIA,LUYA,AMAZONAS,291.17,-78.086264,-6.474729,10,10,0,10,0,82,4.159,35.95,3.4344
010515,PROVIDENCIA,LUYA,AMAZONAS,116.69,-78.29185,-6.307564,3,3,0,3,0,20,0.618,47.208,2.5709
010516,SAN CRISTOBAL,LUYA,AMAZONAS,35.57,-77.96341,-6.084158,1,1,0,1,0,4,2.081,19.017,2.8114
010518,SAN JERONIMO,LUYA,AMAZONAS,208.27,-78.045793,-6.004604,1,1,0,1,0,29,10.006,31.468,0.4801
010519,SAN JUAN DE LOPECANCHA,LUYA,AMAZONAS,86.44,-77.891758,-6.482742,2,2,0,2,0,49,3.196,28.03,2.3137
010520,SANTA CATALINA,LUYA,AMAZONAS,165.0,-78.093517,-6.056968,4,4,0,4,0,16,5.498,31.068,2.4242
010521,SANTO TOMAS,LUYA,AMAZONAS,90.09,-77.892477,-6.569059,6,6,0,6,0,158,2.414,37.553,6.66
010522,TINGO,LUYA,AMAZONAS,109.18,-77.943529,-6.386862,2,2,0,2,0,26,4.04,19.042,1.8318
010523,TRITA,LUYA,AMAZONAS,12.95,-77.981139,-6.156472,2,2,0,2,0,8,0.237,14.507,15.444
010601,SAN NICOLAS,RODRÍGUEZ DE MENDOZA,AMAZONAS,102.25,-77.438957,-6.372806,5,5,1,3,1,37,5.059,5.059,4.89
010602,CHIRIMOTO,RODRÍGUEZ DE MENDOZA,AMAZONAS,153.89,-77.420012,-6.547473,6,6,0,6,0,42,1.946,18.005,3.8989
010603,COCHAMAL,RODRÍGUEZ DE MENDOZA,AMAZONAS,180.95,-77.665454,-6.386219,1,1,0,1,0,13,10.01,20.716,0.5526
010604,HUAMBO,RODRÍGUEZ DE MENDOZA,AMAZONAS,77.7,-77.530567,-6.435571,3,3,0,3,0,43,0.61,7.257,3.861
010605,LIMABAMBA,RODRÍGUEZ DE MENDOZA,AMAZONAS,615.24,-77.576058,-6.553067,2,2,0,2,0,48,10.396,20.491,0.3251
010606,LONGAR,RODRÍGUEZ DE MENDOZA,AMAZONAS,284.99,-77.508498,-6.308815,2,2,0,2,0,42,6.469,10.164,0.7018
010608,MILPUC,RODRÍGUEZ DE MENDOZA,AMAZONAS,42.98,-77.413646,-6.498658,2,2,0,2,0,20,0.596,13.473,4.6533
010609,OMIA,RODRÍGUEZ DE MENDOZA,AMAZONAS,225.28,-77.354432,-6.405407,15,15,0,15,0,60,5.147,13.78,6.6584
010610,SANTA ROSA,RODRÍGUEZ DE MENDOZA,AMAZONAS,20.24,-77.458417,-6.455234,1,1,0,1,0,12,0.504,6.96,4.9407
010611,TOTORA,RODRÍGUEZ DE MENDOZA,AMAZONAS,19.47,-77.467157,-6.49135,1,1,0,1,0,6,0.757,10.664,5.1361
010612,VISTA ALEGRE,RODRÍGUEZ DE MENDOZA,AMAZONAS,862.0,-77.334261,-6.207182,2,2,0,2,0,17,11.445,24.713,0.232
010701,BAGUA GRANDE,UTCUBAMBA,AMAZONAS,729.49,-78.440026,-5.838829,38,38,2,36,0,134,0.88,9.367,5.2091
010702,CAJARURO,UTCUBAMBA,AMAZONAS,1803.01,-78.174777,-5.614298,32,32,0,32,0,140,9.774,33.32,1.7748
010703,CUMBA,UTCUBAMBA,AMAZONAS,302.32,-78.607763,-5.916797,10,10,0,10,0,67,2.313,25.833,3.3078
010704,EL MILAGRO,UTCUBAMBA,AMAZONAS,308.46,-78.611319,-5.717333,8,8,0,8,0,35,0.357,9.437,2.5935
010705,JAMALCA,UTCUBAMBA,AMAZONAS,351.2,-78.234959,-5.952467,11,11,0,11,0,64,3.728,31.659,3.1321
010706,CAMPORREDONDO,UTCUBAMBA,AMAZONAS,365.21,-78.410685,-6.063478,11,11,0,11,0,90,0.927,34.405,3.012
010707,YAMON,UTCUBAMBA,AMAZONAS,136.42,-78.524106,-6.012013,6,6,0,6,0,45,2.162,30.007,4.3982
020101,HUARAZ,HUARAZ,ANCASH,423.11,-77.471526,-9.570425,64,64,2,43,19,221,2.831,7.486,15.1261
020102,COCHABAMBA,HUARAZ,ANCASH,138.49,-77.851563,-9.466071,3,3,0,3,0,97,2.618,30.49,2.1662
020103,COLCABAMBA,HUARAZ,ANCASH,52.1,-77.821641,-9.576331,1,1,0,1,0,23,2.355,32.446,1.9194
020104,HUANCHAY,HUARAZ,ANCASH,209.19,-77.819337,-9.731059,2,2,0,2,0,134,0.718,38.57,0.9561
020105,INDEPENDENCIA,HUARAZ,ANCASH,345.89,-77.484712,-9.471369,35,35,1,24,10,178,4.111,7.233,10.1188
020106,JANGAS,HUARAZ,ANCASH,62.34,-77.603841,-9.441331,3,3,0,3,0,45,5.117,11.661,4.8123
020107,LA LIBERTAD,HUARAZ,ANCASH,148.59,-77.717889,-9.636772,1,1,0,1,0,79,2.745,23.601,0.673
020108,OLLEROS,HUARAZ,ANCASH,230.98,-77.371647,-9.621855,4,4,0,4,0,57,11.046,14.772,1.7318
020109,PAMPAS,HUARAZ,ANCASH,352.27,-77.910316,-9.645741,1,1,0,1,0,144,9.144,43.625,0.2839
020110,PARIACOTO,HUARAZ,ANCASH,168.38,-77.794609,-9.481233,3,3,0,3,0,52,3.715,27.629,1.7817
020111,PIRA,HUARAZ,ANCASH,261.62,-77.693979,-9.520958,2,2,0,2,0,103,4.342,17.915,0.7645
020112,TARICA,HUARAZ,ANCASH,117.27,-77.482032,-9.392611,4,4,0,4,0,46,7.537,14.871,3.4109
020201,AIJA,AIJA,ANCASH,162.61,-77.567641,-9.800419,1,1,0,1,0,99,5.083,14.9,0.615
020202,CORIS,AIJA,ANCASH,259.42,-77.79615,-9.807595,3,3,0,3,0,133,2.382,38.667,1.1564
020203,HUACLLAN,AIJA,ANCASH,39.97,-77.678744,-9.786084,1,1,0,1,0,23,1.468,25.581,2.5019
020204,LA MERCED,AIJA,ANCASH,156.89,-77.615426,-9.703051,2,2,0,2,0,101,2.497,18.025,1.2748
020205,SUCCHA,AIJA,ANCASH,77.51,-77.635763,-9.838,2,2,0,2,0,52,2.111,23.447,2.5803
020301,LLAMELLIN,ANTONIO RAYMONDI,ANCASH,96.04,-77.007018,-9.081806,1,1,0,1,0,75,3.068,33.775,1.0412
020302,ACZO,ANTONIO RAYMONDI,ANCASH,66.13,-76.998328,-9.220017,3,3,0,3,0,42,4.561,22.996,4.5365
020303,CHACCHO,ANTONIO RAYMONDI,ANCASH,72.02,-77.072044,-9.027737,1,1,0,1,0,56,3.938,36.324,1.3885
020304,CHINGAS,ANTONIO RAYMONDI,ANCASH,50.81,-77.007141,-9.139292,1,1,0,1,0,52,2.33,28.54,1.9681
020305,MIRGAS,ANTONIO RAYMONDI,ANCASH,172.16,-77.112924,-9.116032,4,4,0,4,0,103,0.995,25.715,2.3234
020306,SAN JUAN DE RONTOY,ANTONIO RAYMONDI,ANCASH,101.99,-77.041741,-9.21843,2,2,0,2,0,36,6.006,19.46,1.961
020401,CHACAS,ASUNCION,ANCASH,451.63,-77.397612,-9.20558,1,1,0,1,0,73,5.645,28.802,0.2214
020402,ACOCHACA,ASUNCION,ANCASH,76.61,-77.40575,-9.097208,2,2,0,2,0,81,2.881,31.987,2.6106
020508,HUALLANCA,BOLOGNESI,ANCASH,818.23,-76.943836,-9.917153,2,2,0,2,0,230,2.204,59.682,0.2444
020601,CARHUAZ,CARHUAZ,ANCASH,195.58,-77.639629,-9.293603,8,8,1,6,1,160,1.077,2.082,4.0904
020602,ACOPAMPA,CARHUAZ,ANCASH,14.59,-77.610011,-9.290035,1,1,0,1,0,35,1.997,4.546,6.854
020603,AMASHCA,CARHUAZ,ANCASH,13.23,-77.644884,-9.223526,2,2,0,2,0,27,1.911,5.992,15.1172
020604,ANTA,CARHUAZ,ANCASH,43.28,-77.632422,-9.361022,1,1,0,1,0,90,4.126,9.432,2.3105
020605,ATAQUERO,CARHUAZ,ANCASH,46.43,-77.729296,-9.290194,1,1,0,1,0,55,3.5,8.898,2.1538
020606,MARCARA,CARHUAZ,ANCASH,177.16,-77.495537,-9.303719,5,5,0,5,0,100,12.023,17.16,2.8223
020607,PARIAHUANCA,CARHUAZ,ANCASH,11.94,-77.574196,-9.356019,1,1,0,1,0,25,3.165,11.994,8.3752
020608,SAN MIGUEL DE ACO,CARHUAZ,ANCASH,123.05,-77.433007,-9.343934,1,1,0,1,0,31,15.119,22.056,0.8127
020609,SHILLA,CARHUAZ,ANCASH,127.94,-77.564715,-9.154421,1,1,0,1,0,25,8.579,16.498,0.7816
020610,TINCO,CARHUAZ,ANCASH,15.77,-77.661792,-9.258939,1,1,0,1,0,29,2.116,2.464,6.3412
020611,YUNGAR,CARHUAZ,ANCASH,45.33,-77.630927,-9.404084,4,4,0,4,0,83,1.836,14.158,8.8242
020701,SAN LUIS,CARLOS FERMIN FITZCARRALD,ANCASH,247.62,-77.290971,-9.097156,5,5,0,5,0,165,1.972,30.285,2.0192
020702,SAN NICOLAS,CARLOS FERMIN FITZCARRALD,ANCASH,205.04,-77.169573,-9.011197,3,3,0,3,0,65,0.867,36.598,1.4631
020703,YAUYA,CARLOS FERMIN FITZCARRALD,ANCASH,174.76,-77.256442,-9.007662,5,5,0,4,1,98,2.098,31.324,2.8611
020801,CASMA,CASMA,ANCASH,1210.51,-78.223249,-9.518072,7,7,1,4,2,75,6.413,10.227,0.5783
020802,BUENA VISTA ALTA,CASMA,ANCASH,481.47,-78.142713,-9.372983,3,3,0,3,0,47,1.762,21.057,0.6231
020803,COMANDANTE NOEL,CASMA,ANCASH,217.89,-78.355251,-9.510099,2,2,0,2,0,23,5.508,6.823,0.9179
020804,YAUTAN,CASMA,ANCASH,366.04,-78.020309,-9.505897,2,2,0,2,0,86,2.671,31.492,0.5464
020901,CORONGO,CORONGO,ANCASH,151.93,-77.929036,-8.54891,1,1,0,1,0,42,4.476,32.706,0.6582
020902,ACO,CORONGO,ANCASH,57.57,-77.883487,-8.508026,1,1,0,1,0,7,2.0,28.126,1.737
020903,BAMBAS,CORONGO,ANCASH,154.11,-78.046856,-8.604812,1,1,0,1,0,13,5.822,46.045,0.6489
020904,CUSCA,CORONGO,ANCASH,426.58,-77.788942,-8.523281,4,4,0,4,0,28,3.832,17.574,0.9377
020905,LA PAMPA,CORONGO,ANCASH,94.71,-77.893107,-8.678141,1,1,0,1,0,10,2.191,31.913,1.0559
020906,YANAC,CORONGO,ANCASH,46.88,-77.847154,-8.625091,1,1,0,1,0,12,2.058,24.994,2.1331
020907,YUPAN,CORONGO,ANCASH,85.06,-77.970096,-8.64149,1,1,0,1,0,10,2.74,38.496,1.1756
021001,HUARI,HUARI,ANCASH,399.94,-77.232896,-9.323133,6,6,1,5,0,63,7.053,7.454,1.5002
021002,ANRA,HUARI,ANCASH,80.69,-76.90446,-9.252528,1,1,0,1,0,27,3.627,30.581,1.2393
021003,CAJAY,HUARI,ANCASH,165.54,-77.131414,-9.257024,2,2,0,2,0,81,4.53,10.214,1.2082
021004,CHAVIN DE HUANTAR,HUARI,ANCASH,419.66,-77.211736,-9.655403,4,4,0,4,0,96,2.05,27.7,0.9532
021005,HUACACHI,HUARI,ANCASH,88.88,-76.929536,-9.308572,1,1,0,1,0,48,1.175,26.438,1.1251
021006,HUACCHIS,HUARI,ANCASH,76.8,-76.808048,-9.188662,2,2,0,2,0,48,2.662,43.018,2.6042
021007,HUACHIS,HUARI,ANCASH,152.14,-77.078155,-9.426388,2,2,0,2,0,78,3.146,13.57,1.3146
021008,HUANTAR,HUARI,ANCASH,161.87,-77.236168,-9.467828,2,2,0,2,0,28,6.49,15.822,1.2356
021009,MASIN,HUARI,ANCASH,75.26,-77.092537,-9.33162,2,2,0,2,0,63,3.478,8.346,2.6575
021010,PAUCAS,HUARI,ANCASH,139.69,-76.883965,-9.151087,2,2,0,2,0,47,1.887,37.669,1.4317
021011,PONTO,HUARI,ANCASH,119.04,-76.984874,-9.347379,3,3,0,3,0,57,3.287,20.105,2.5202
021012,RAHUAPAMPA,HUARI,ANCASH,9.55,-77.062711,-9.355632,2,2,0,2,0,13,1.859,11.642,20.9424
021013,RAPAYAN,HUARI,ANCASH,144.98,-76.776014,-9.272138,1,1,0,1,0,29,6.827,43.736,0.6898
021014,SAN MARCOS,HUARI,ANCASH,561.79,-77.091896,-9.628129,9,9,0,7,2,156,9.236,32.736,1.602
021015,SAN PEDRO DE CHANA,HUARI,ANCASH,144.12,-76.982349,-9.466524,3,3,0,3,0,54,1.056,24.592,2.0816
021016,UCO,HUARI,ANCASH,51.67,-76.931131,-9.191195,1,1,0,1,0,32,0.465,30.897,1.9354
021102,COCHAPETI,HUARMEY,ANCASH,98.65,-77.692278,-9.98585,1,1,0,1,0,50,5.184,38.764,1.0137
021103,CULEBRAS,HUARMEY,ANCASH,630.9,-78.103461,-9.822615,3,3,0,3,0,26,6.67,27.779,0.4755
021104,HUAYAN,HUARMEY,ANCASH,112.63,-77.744137,-9.897127,1,1,0,1,0,45,3.283,37.015,0.8879
021105,MALVAS,HUARMEY,ANCASH,167.88,-77.664693,-9.921031,2,2,0,2,0,55,0.946,31.545,1.1913
021201,CARAZ,HUAYLAS,ANCASH,244.15,-77.749772,-9.022524,8,8,1,7,0,87,3.055,6.691,3.2767
021202,HUALLANCA,HUAYLAS,ANCASH,195.39,-77.917534,-8.78789,3,3,0,3,0,31,5.177,30.928,1.5354
021203,HUATA,HUAYLAS,ANCASH,69.56,-77.876583,-9.030069,2,2,0,2,0,65,1.179,7.885,2.8752
021204,HUAYLAS,HUAYLAS,ANCASH,54.09,-77.894018,-8.889693,1,1,0,1,0,22,2.068,19.663,1.8488
021205,MATO,HUAYLAS,ANCASH,106.01,-77.890967,-8.958028,2,2,0,2,0,61,2.448,13.35,1.8866
021206,PAMPAROMAS,HUAYLAS,ANCASH,501.01,-77.957034,-9.143233,8,8,0,8,0,130,2.586,19.85,1.5968
021207,PUEBLO LIBRE,HUAYLAS,ANCASH,127.42,-77.818727,-9.148701,6,6,0,6,0,75,1.173,8.13,4.7088
021208,SANTA CRUZ,HUAYLAS,ANCASH,359.92,-77.722593,-8.908669,3,3,0,3,0,78,10.239,17.639,0.8335
021209,SANTO TORIBIO,HUAYLAS,ANCASH,84.54,-77.952497,-8.846396,2,2,0,2,0,17,3.123,27.193,2.3657
021210,YURACMARCA,HUAYLAS,ANCASH,548.18,-77.741187,-8.761931,3,3,0,3,0,49,1.523,26.073,0.5473
021301,PISCOBAMBA,MARISCAL LUZURIAGA,ANCASH,45.83,-77.353233,-8.862121,3,3,0,3,0,63,0.427,13.313,6.5459
021302,CASCA,MARISCAL LUZURIAGA,ANCASH,76.05,-77.387664,-8.823139,1,1,0,1,0,63,3.827,8.474,1.3149
021303,ELEAZAR GUZMAN BARRON,MARISCAL LUZURIAGA,ANCASH,98.53,-77.220346,-8.886066,2,2,0,2,0,12,1.585,27.985,2.0298
021304,FIDEL OLIVAS ESCUDERO,MARISCAL LUZURIAGA,ANCASH,213.71,-77.277209,-8.78492,2,2,0,2,0,51,2.156,20.822,0.9358
021305,LLAMA,MARISCAL LUZURIAGA,ANCASH,49.13,-77.290142,-8.90957,1,1,0,1,0,38,1.317,21.87,2.0354
021306,LLUMPA,MARISCAL LUZURIAGA,ANCASH,139.25,-77.456378,-8.967485,4,4,0,4,0,80,2.483,17.003,2.8725
021307,LUCMA,MARISCAL LUZURIAGA,ANCASH,75.35,-77.445185,-8.925156,3,3,0,2,1,58,0.903,12.473,3.9814
021308,MUSGA,MARISCAL LUZURIAGA,ANCASH,38.9,-77.324562,-8.893032,1,0,0,1,0,38,2.56,17.671,2.5707
021402,ACAS,OCROS,ANCASH,255.07,-77.339449,-10.518297,1,1,0,0,1,32,6.983,51.583,0.392
021405,COCHAS,OCROS,ANCASH,411.52,-77.48703,-10.649253,1,1,0,1,0,33,14.585,30.029,0.243
021501,CABANA,PALLASCA,ANCASH,144.94,-77.959326,-8.403877,2,2,0,2,0,109,5.129,37.274,1.3799
021502,BOLOGNESI,PALLASCA,ANCASH,81.99,-78.069965,-8.342727,2,2,0,2,0,31,2.398,24.877,2.4393
021503,CONCHUCOS,PALLASCA,ANCASH,580.31,-77.730651,-8.258126,5,5,0,5,0,114,7.088,34.369,0.8616
021504,HUACASCHUQUE,PALLASCA,ANCASH,13.59,-77.992366,-8.302836,1,1,0,1,0,16,1.452,26.634,7.3584
021505,HUANDOVAL,PALLASCA,ANCASH,115.72,-77.945601,-8.334568,1,1,0,1,0,57,3.402,32.83,0.8642
021506,LACABAMBA,PALLASCA,ANCASH,63.63,-77.905535,-8.265797,1,1,0,1,0,28,1.015,32.448,1.5716
021507,LLAPO,PALLASCA,ANCASH,29.28,-78.03029,-8.515618,1,1,0,1,0,13,1.36,44.055,3.4153
021508,PALLASCA,PALLASCA,ANCASH,110.56,-78.004863,-8.263441,2,2,0,2,0,102,1.479,22.821,1.809
021509,PAMPAS,PALLASCA,ANCASH,440.61,-77.798843,-8.138517,5,5,0,5,0,77,12.033,41.216,1.1348
021510,SANTA ROSA,PALLASCA,ANCASH,290.66,-78.13844,-8.568454,1,1,0,1,0,30,8.963,47.302,0.344
021511,TAUCA,PALLASCA,ANCASH,199.18,-78.055579,-8.446069,2,2,0,2,0,70,3.315,35.989,1.0041
021601,POMABAMBA,POMABAMBA,ANCASH,344.44,-77.506526,-8.790367,9,9,1,8,0,246,1.151,5.353,2.6129
021602,HUAYLLAN,POMABAMBA,ANCASH,88.86,-77.466283,-8.88972,3,3,0,3,0,49,3.734,8.38,3.3761
